"Date","Review","Star","Like","Version" 
"2021-09","넷플과는 다르게 볼만한 드라마가 잇어서 좋아요","5","1","1.16.0-b17"
"2021-09","로그인을 다 했는데 안돼다 뜨고 이상해요. 깔지마세여.","1","0","1.16.0-b17"
"2021-09","진짜 배속기능 좀 넣어주세요 제발제발요","2","0","1.16.0-b17"
"2021-09","돈 낸 만큼만 봐야겠죠. 그래도.. 컨텐츠 너무 없어요. 최신영화 좀 팍팍 넣어주세요. 아니면 최신영화 같은 건 추가 금액 내고 보게 해주면 어떨지. 보고 싶은 게 없으니 다른 ott별도 가입해야 하고 그러면 거기에 쿠플에 있는 컨텐츠 다 있으니 쿠플 이용 필요성이 없어져요. 그저 계륵같은 앱이 되지 않길 바래요.","4","39","1.16.0-b17"
"2021-09","매주 업데이트 라고 뱃지가 붙어있는데 4 8월이 최신 업데이트네요? 왜 최근 몇달간 업데이트가 없는거죠? tv 프로그램은 최근 업데이트가 없어서 못 보니까 오래된 영화나 봐야겠어요...","1","4","1.16.0-b17"
"2021-09","PS 2102 에러코드 나옴","1","0",""
"2021-09","쿠팡 플레이 한번씩 보고싶은거 보고 쿠팡이랑도 연결되어 잘 사용하고 있었는데 이번SNL나오면서 시청하려고 하니 화면이 안나오고 소리만나옴. SNL 만 문제인가 싶어 시청중이던 영화보려고 틀어보니 전에는 잘만 나오던 영화도 화면이 안나오고 소리만 나옴. 빠른개선바랍니다.","1","51","1.16.0-b17"
"2021-09","하루종일 버퍼링... 넷플 유튜브다되는데 여기만버벅거림 볼수가없음","1","0","1.16.0-b17"
"2021-09","음.. 솔직히 볼 것도 별로 없고 예능 매주 업데이트라 해놓고 매주 업데이트 되는 것도 아니지만 그래도 저렴한 가격을 생각한다면 가성비는 좋다고 느껴져요. 왓챠나 넷플릭스 같은 대형 영화플랫폼?에 비하면 많이 뒤떨어지는게 사실이라서 기대하고 들어온 고객입장에선 실망할 것 같긴합니다만.. 지금은 딱 이 가격에 맞는 서비스 수준이라고 생각합니다. 다른 영화플랫폼처럼 가격이 높다면 그에 맞춰서 퀄리티도 높아졌겠지만 2900원이잖아요 2900원만으로 배송서비스와 영화서비스까지 제공받으니 좋게 보고 있고 앞으로 더 발전될거라 생각해서 별점5개 드려요","5","87","1.16.0-b17"
"2021-09","재미나게 봅니다.굿","5","0",""
"2021-09","가끔 와이파이존에서도 기기자체가 아예 연결이 안됩니다 고쳐주시면 감사하겠습니다","5","0","1.16.0-b17"
"2021-09","PC에서 볼때는 맞는 비율이었는데 모바일로 보니 너무 확대 되있네요 비율 조정이 가능하면 좋을듯 합니다","4","0","1.16.0-b17"
"2021-09","아직은 드라마 영화 없는게 너무 많아요 넷플리스나 왓챠급은 바라지 않습니다만 고전사극이나 드라마 영화는 거의 없다 시피합니다 특히 일본드라마는 거의 없는 수준이네요 일본사극드라마도 좀 계약해서 올려주세요 야에의벚꽃 이런일드사극 잼있는데 한일관계 역사적이유 때문에 수입조차 않는게 대부분이라 현재 쿠팡플레이가 ott시장에서 나름 성공할려면 타사에는 없는 영상들 위주 틈새시장 매니아층들을 노려야되지 않을까 싶습니다 영상들은 잘나옵니다만 소리 음량 올렸다 내렸다 하면 표시가 안떠 좀답답한감이 있습니다","5","0","1.16.0-b17"
"2021-09","크롬캐스트 tv에 앱 언제올라가나요","3","0","1.16.0-b17"
"2021-09","속도조절 추가해 주세요. 최신 것을 업로드 해주세요. 옛날 것들이 많네요.","3","1","1.16.0-b17"
"2021-09","영화랑 드라마가 볼거리가 많아요 많아서 좋은데 펜트하우스 시즌2하고 펜트하우스 시즌3 좀 올려주시면 안될까요?","5","1","1.16.0-b17"
"2021-09","티비랑 왜 연결안되나요??엘지티비는 안되나요??","1","0","1.16.0-b17"
"2021-09","생각보다 볼 게 많네요","5","1","1.16.0-b17"
"2021-09","만족하지만 TV로 스마트쉐어링할때 자막크기조절만 있다면 100 만족입니다","4","3","1.16.0-b17"
"2021-09","귀칼 14화부터 자막이 갑자기 안나와서 설정보려니까 자막 선택안함 옵션밖에 안나와서 못 보고 있는 상태에요..","1","0","1.16.0-b17"
"2021-09","분명히 올렸는데 삭제가??? 간단하게 적자면 잠깐 멈추고 다른거 볼때 재난문자 왔을때등등 다시 플레이 하면 처음부터 시작할 때도 있고 조금 한참뒤 뒤에서 부터 시작 할 때도 있고 멈춘뒤에서 부터 시작 할 때도 있고 제 멋대로임 1.2 1.5배속 등등 빨리보는것도 있으면 좋겠음 분명히 올렸음","3","9","1.16.0-b17"
"2021-09","매주 업데이트라고 적어둔 예능들이 몇 달이 지난 상태 그대로네요.. 지난 회차들 좀 업데이트 해주세요.","3","1","1.16.0-b17"
"2021-09","재밌게 보고있어요 감사합니다","5","0","1.16.0-b17"
"2021-09","화면 조차 안들어가지는데 뭘 보란건가요? 지우고 다시 깔아도 먹통이에요 넷플릭스는 잘만 들어가지네요","1","0","1.16.0-b17"
"2021-09","편의사항이나 화질 개선 좀 해야할듯.... 배속재생기능도 없음.","1","0","1.16.0-b17"
"2021-09","배속 기능좀 만들어주세요. 요즘 1배속으로 보는사람 거의없는디","5","0","1.15.1-b15"
"2021-09","아주 잘보고있던 멘탈리스트 갑자기 시즌 1 7까지만있고 다른 시즌은 어디로갔나요?","3","0","1.16.0-b17"
"2021-09","배속기능 좀 넣어주세요","5","0","1.16.0-b17"
"2021-09","다양한 영화를 단돈 윌 2900원에 볼 수 있는데다가 영화도 다양하고 키즈메뉴도 잘되어있어서 좋아요","5","1","1.16.0-b17"
"2021-09","음량 표시 안됨 갤럭시 S21","4","0","1.16.0-b17"
"2021-09","안녕하세요 갤럭시 탭 A 사용자입니다. 쿠팡플레이 9월달 업데이트 후 쿠팡플레이가 동작이 되지 않습니다. 켜지는데 이후에 아무것도 나타나지 않습니다 더이상 갤럭시 탭 A에 쿠팡플레이는 더 이상 서비스를 제공하지않는건지요?","2","12","1.16.0-b17"
"2021-09","제발 배속 기능좀","2","0","1.16.0-b17"
"2021-09","자꾸 오류가 나서 새로고침을 했는데도 계속해서 오류가 납니다.","1","0","1.16.0-b17"
"2021-09","안녕하세요 잘 쓰고 있습니다만 불편한 점이 좀 있네요 다른 콘텐츠와 달리 NFL중계의 경우에는 보다가 중단한경우 재생리스트에도 안나오고 거의 세시간에 가까운 영상임에도 이어보기가 안돼서 너무 불편합니다 처음부터 보던곳을 때마다 찾아서 다시봐야해요 개선해주세요","4","4","1.16.0-b17"
"2021-09","전체화면 어떻게 하나요?","3","0","1.16.0-b17"
"2021-09","재생중 끊김현상 왜케 심한가요? 화딱지나요 정말","2","0","1.16.0-b17"
"2021-09","다운로드를 하려고 하면 페이지를 불러오지 못했다고 뜨고 다운로드가 안되네요 해결 방법을 빨리 찾아주시길 바랍니다.","3","1","1.16.0-b17"
"2021-09","돈내고 보고싶은데 쿠팡아이디로그인하면 멤버십가입하라고 하여 로그인 다시하면 다시 쿠팡로그인창 쿠팡이 쿠팡하고있네 복사붙여넣기 죄송합니다 이딴거쓰지 말고 이거누를시간에 오류를 수정해","1","1","1.16.0-b17"
"2021-09","블루버스데이 보려고 다운받았는데 지나간것만 나오나봐요 빠르고 친절한 답변 굿 원하는게다있진않은데 나름 좋네요 좋아요 근데 쿠팡 물건 값은 왜 오른걸까? 날 바보로 아나봐? 몰라서 가만히 있는게아님 지켜보는중 쿠팡플레이에 기회를 주고싶다 아직까진좋아요","2","0","1.16.0-b17"
"2021-09","너무 좋은데 속도 조절기능 좀 넣어 주실 수 있나요?","5","1","1.16.0-b17"
"2021-09","짝동 플레이어... 그렇기 먹고살고싶으나.","1","0","1.15.1-b15"
"2021-09","국내정발 비와이패드2 기본해상도가 왜 480인가요? 2560×1600지원기기인데 지원부탁드려요","1","0","1.16.0-b17"
"2021-09","영화를 볼 수 없을 정도로 버벅임.. 개선 의지도 없고 생색 내기용 앱..","1","0","1.16.0-b17"
"2021-09","포켓몬스터 재밋어요","3","0","1.16.0-b17"
"2021-09","안녕하세요 쿠플잘쓰고있는사용자입니다 딱한가지 단점이있다면 pip화면에서 자막이안나오는데 그게단점인것같아요 외국드라마 영화볼때불편하네요....두달째쓰는중인데 그거외엔 좋습니다","5","2","1.16.0-b17"
"2021-09","스트리밍 플랫폼중 최악 콘텐츠 그럭저럭 화질 최대1080 노트20인데 전체화면이 안됨 인터패이스 개불편 넷플최고","2","0","1.16.0-b17"
"2021-09","쿵팡이츠는 정말 최고라 칭찬합니다.. ..내가 이제까지 쓴것중 최악이다 영화매니아라 옛 추억으로 보지만 이건 아니다 본다.. 다운로드 1시간이되도 받고 있다 첨이다 ..1시24분이지나고있다..어디 함보자..몇시간걸리는지..아직두 47분이나 남았다고 하는건 ...나참..","3","0","1.16.0-b17"
"2021-09","P11에서. 영상이 끊깁니다","3","0","1.16.0-b17"
"2021-09","다 좋은데 애니 오프닝 스킵이 있었으면 좋겠네요","5","0","1.16.0-b17"
"2021-09","전체화면이 안돼서 불편. 내가 본 영상리스트가 ui메뉴에 없고 다시 검색해서 봐야하는점이 불편. 일시정지했다가 재생하면 광고가 나오는게 불편. 검색어를 타이핑할때 관련 제목이 뜨면 편할텐데 그러지않아서 불편합니다. 전체적으로 기능들이 미흡하네요","3","71","1.16.0-b17"
"2021-09","핸드폰에서 TV로 연동이 잘되다가 보는도중에 TV전원이 꺼져서 다시 연동하려니까 연동이 안되네요 뭐가 문제일까요? 앱을 삭제했다가 깔아도 마찬가지 TV전원도 껐다가 해도 연동이 되질않아요. 방법을 알려주세요","4","0",""
"2021-09","약간 청각장애가있어서 한국드라마 영화는 잘 볼수가없어요 한글자막 넣어주셨음 좋겠어요","5","0","1.16.0-b17"
"2021-09","쿠팡 예능프로 매주업데이트라고 표시는 해놓고 아직도 21년 5월분에서 더이상 추가가 안되던데 아예 업데이트 할 생각없음 표시를 달지말든가 사용자 낚시하는 것도 아니고 고객센터 문의하니 전달해서 처리한다던데 자기들도 언제 처리될지 모른다고 하고 그럼 누가 아는건지 원... 매주 업데이트 할 생각없음 낚시하지말고 그냥 지우세요 헷갈리니","2","43","1.16.0-b17"
"2021-09","오프라인에서 다운로드 시 계속오류나요","4","0","1.16.0-b17"
"2021-09","영화보는데 밝기조절 완전불편함","3","0","1.15.1-b15"
"2021-09","프로그램이 몇개 없는건 둘째치고 화면 확대 기능좀 넣어주세요. 화면 확대안되는건 처음이네요","3","0","1.16.0-b17"
"2021-09","와.... 다른거쓰다가써서 그런가 조금 불편한감이 있지않아 없는데 해리포터를 볼수있어서 불편한것들은 별로 문제가 되진 않아요... 그리고 진격의 거인 시즌5도 얼른 쿠플에서 볼수있는 날이오기를 기다리겠습니다 시즌 5가 아니라 파이널 시즌이네요 죄송합니당... 쿠플 최공","5","1","1.16.0-b17"
"2021-09","당장은 가성비 생각하면 낮은 평점 줄 이유가 없음.","5","0","1.16.0-b17"
"2021-09","고맙습니다 다양한 영화 잘 보겠습니다...","5","0","1.16.0-b17"
"2021-09","업뎃이후 계속 동영상 시청 중에 지멋대로 초기화되서 처음부터 시작되네요 업뎃을 대체 어떻게 한겁니까 고쳐주세요","1","1","1.16.0-b17"
"2021-09","다 좋은데 mlb랑 황희찬 경기 그리고 epl모든경기 생중계하면 스포티비보다 훨씬 좋아요","4","1","1.16.0-b17"
"2021-09","잘 이용하고 있기는 한데... 더빙판이 원작의 감성을 깨뜨린다고 생각하는 사람으로써 더빙판 공개와 원작 공개 동시에 했으면 좋겠네요... 해리포터 기대했는데..","3","0","1.16.0-b17"
"2021-09","From The 시아버지","5","0","1.11.1-b276"
"2021-09","좋긴 한데 예능의 경우 매주 업데이트라고 명시되어 있음에도 불구하고 4개월 전에 머물러 있는 이유는 무엇인가요? 그리고 1화부터가 아닌 중간부터 짤려있나요?","3","0",""
"2021-09","외국에서 사용할수 없나요?","3","0","1.16.0-b17"
"2021-09","밝기 조절이 이상합니다. 영상 재생버튼 누르면 갑자기 엄청 밝아지는데 아무리 낮춰도 기기 최저보다 밝습니다. 그리고 밝기 조절 바가 노치 근처에 있을 때 터치가 잘 안됩니다. 취침 전 어두운데서 영상 시청하려다 봉변당하고 리뷰 남깁니다.","1","33","1.16.0-b17"
"2021-09","한국드라마 한국영화 한글자막 지원할생각없어요?","1","0","1.16.0-b17"
"2021-09","모든지 다 좋긴한데 나히아 3기부터5기까지가 왜없죠?? 2기까지는 다 봤는데 3기부터 5기까지가 없어서 슬퍼요 나온다면 혹시 언제나오는지 알 수 있을까요??...","5","0","1.15.1-b15"
"2021-09","공짜로 볼 수 있어서 너무 좋아요 역시 쿠팡 짱...","5","1","1.16.0-b17"
"2021-09","음성만 들리네요. 화면은 검게만 나옴","1","0","1.16.0-b17"
"2021-09","이번에 SNL때문에 사용해봤는데 볼 수 있는 것도 별로 없고 해지도 앱 내에서 못한다는 게 별로네요. 해지하려고 쿠팡 어플 설치하고 삭제했습다","3","0","1.16.0-b17"
"2021-09","해묵은 영화만 있네요.신작도 올려주세요.","1","0","1.16.0-b17"
"2021-09","배속기능 추가해주세요. 그리고 화면도 한쪽으로 고정되지않게 해주세요.","3","0","1.16.0-b17"
"2021-09","다 좋긴 좋은데 2 3년만 지나도 없는 드라마가 없어서 아쉽네여 하나뿐인내편같은 띵작도 있는데 ... 옛날드라마도 넣으시몉 좋을것 같아요","3","0",""
"2021-09","티비연결은 왜. 되다 안되다 하나요 그것만좀 고쳐주세요","5","0","1.16.0-b17"
"2021-09","장점 가격도 싸고 쿠팡이랑 연결되서 편함 너무 좋고 볼것도 많음 단점 다운을 못받는다는 것 태블릿으로 다운 받는데도 1시간 동안해도 50퍼센트 정도밖에 안됩니다. 개선이 필요합니다.","3","20","1.16.0-b17"
"2021-09","1. P11에서 영상 버벅거림을 고쳤으면 좋겠습니다. 유튜브 720p 영상재생도 가능한 기기인데 쿠팡플레이는 320p에서도 상당히 버벅거립니다. 2. DB기능을 강화 시켰으면 좋겠습니다. 두 카테고리 이상 검색이 되지 않아 보고 싶은 영화를 찾기 힘듭니다. 또한 보고자 하는 영화를 제목을 직접 검색했을 때는 잘 나오는데 장르 별로 검색했을 때엔 안나오는 경우가 허다합니다. 나라별로 검색해서 나오는건 축구 하이라이트 뿐입니다. 3. 영상 개수가 묘하게 부실하다고 느껴집니다. 배트맨 비긴즈는 있는데 다크나이트 다크나이트 라이즈는 없고 우리나라에서 옛날에 흥행했던 타이타닉 러브레터 터미네이터같은 거도 없고 축구 생중계엔 이강인 황의조 손흥민 경기는 있는데 최근 PL에서 뛰게 된 황희찬 경기는 없음. 그렇다고 해서 오타쿠를 겨냥한 일본 애니메이션도 많지 않음.","1","36","1.16.0-b17"
"2021-09","플레이어 재생속도 확대기능 빨리만들자","1","0","1.11.1-b276"
"2021-09","어제 처음으로 다운받고 시청했는데 휴대폰이나 PC는 로딩시간이 너무길고 잘 끊어져서 못보겠네요 전 그래서 티비 자체에 깔려진 앱으로 시청해요 이건 잘 재생되네요 좀더 시스템이 좋아지기를 기원합니다","4","7","1.16.0-b17"
"2021-09","제탭에서 다운이 안되요 물론 아주오래된탭입니다. 안드로이드 5.1.1도 다운가능하게 해주세요 제발 개발자님 만세 워즈니악수준이신개발자님 제발","5","1","1.16.0-b17"
"2021-09","꽉찬화면은 도대체 언제 지원할까요 ?","1","0","1.15.1-b15"
"2021-09","솔직히 로켓와우 2900원에 로켓배송 혜택에 쿠팡플레이면 깔게없음 이걸로 씰팀 정주행함 콘텐츠가 다른 플랫폼보다 적긴하지만 가격이 개혜자라 용서됨","5","1","1.15.1-b15"
"2021-09","아니 2900원으로 뭘바래사람들아 이런거 해주는것만해도 좋은거같은데","5","0","1.16.0-b17"
"2021-09","정말 심각한 앱입니다. 시청 중 매번 심한 버퍼링과 함께 처음으로 다시 돌아가는 일이 반복되네요..다른 방법이 없나요?","1","2","1.16.0-b17"
"2021-09","그냥 쓰게 해주는게 어디여 왜캐 불만들이 많어 천천히 발전해 나가자","5","0","1.9.3-b166"
"2021-09","가입하고 결제정보까지 완료했는데 다시 로그인하니까 뭘 자꾸 가입하래???","1","0","1.16.0-b17"
"2021-09","빠른업뎃 좋아요","5","0","1.16.0-b17"
"2021-09","가성비 최강 배속기능이나 영어자막이 제공되면 더 좋겠당","5","1","1.16.0-b17"
"2021-09","쿠팡아이디로 로그인하기 > 로그인 >가입하고 무료시청하기 > 크롬 쿠팡아이디로 로그인하기 > 로그인 > 쿠팡플레이 바로 시작하기 > 쿠팡앱 가입하고 무료 시청하기 > 크롬 쿠팡 아이디로 로그인하기...... 그 뭐시기 결제 방법 맨위에 있는 이상한 걸로 결제한다고 하니까 이 모양됐네요. 부장님 코딩하신 분 감봉은 어떠십니까?","1","7","1.16.0-b17"
"2021-09","지금도 볼만한 안본 영화들 많지만 지금보다 더더욱 컨텐츠와 서비스가 더더욱 풍족해진다면 좋을 것 같아요 .","5","1","1.16.0-b17"
"2021-09","s20 사용하고 있는데 앱이 어느순간부터 검은화면에서 진입되지 않아요 지웠다 깔아보고 핸드폰도 껐다 켜봤는데 똑같습니다","1","0","1.16.0-b17"
"2021-09","다좋은데 배속기능이 빨리 생겼음 좋겠어요","4","1","1.15.1-b15"
"2021-09","미패드4 사용증입니다. 넷플릭스도 잘 구독하고 있는데 안드로이드 버젖이 8.01인데....버전이 9이상이 아니라고 인스톨이 안되는군요.","1","3","1.16.0-b17"
"2021-09","갤럭시로 2.35 1 비율의 영상 영화 시청시 자동으로 전체화면 사용되게 업데이트해주세요. 수동으로 폰 설정들어가서 전체화면 사용 만들수도 있지만 요즘 다른 OTT앱들 왓챠나 넷플같은건 다 자동으로 전체화면 나오던데..","5","0",""
"2021-09","뭐 그냥 쿠팡와우 쓰면서 덤으로 딸려온다는 느낌 볼려고 생각만 해뒀던 영화들 보는건 좋네요. 다만 요즘 핸드폰이 바형태 16 9보다 더 길어진 만큼 확대해서 화면 채우기 기능이 추가 됬으면 하네요. 컨텐츠의 부재는 뭐 차차 업데이트 될테니 쿠팡와우쓰면서 덤으로 딸려오는 느낌이라서 딱히 손해보는 느낌은 없네요.","5","33","1.16.0-b17"
"2021-09","좋은 서비스 좋아요","5","0",""
"2021-09","최고네요 난 쿠팡을 사랑해 너무 좋아","5","1","1.16.0-b17"
"2021-09","밑에 리뷰처럼 밝기조절이 불편하긴 하지만 나쁘지않게 잘 쓰고있습니다 하지만 아직 작품들이 많이 없네요 홍천기나 호텔델루나같은 최신작들을 보고 싶은데 없어서 좀 그렇네요 최신작들도 많이 올려주셨으면 좋겠어요","4","30","1.16.0-b17"
"2021-09","끊김이 심하긴 해요 배속효과도 넣어주셨음 합니다","3","0","1.16.0-b17"
"2021-09","한국 음성좀 그만넣읍시다 어색해 죽겠네 원작감성다버리고","1","1","1.16.0-b17"
"2021-09","크롬캐스트 4k 사용중입니다. 설치가 안됩니다.. 지원좀 해주세요","3","0","1.16.0-b17"
"2021-09","재생속도 조절합시다","3","0","1.16.0-b17"
"2021-09","리뷰지워져서 다시 씁니다. 볼수가없어요.화면을 불러오질못해요. 화딱지 나서리....나 쿠팡 사랑하는데 정떨어질라고하내요.가격대비 훌륭하긴하지만 볼수있어야 더 좋은거겠죠?","2","40","1.16.0-b17"
"2021-09","이가격에 이런 서비스 칭찬 받으세요. 안드로이드티비 버전도 만들어 주세요. 제발 부탁 합니다.","5","0","1.16.0-b17"
"2021-09","노트20 에서 안됩니다","1","0","1.13.1-b8"
"2021-09","챔피언스리그나 다른 축구 팀들도 많이 추가되면 좋겠습니다","3","0","1.15.1-b15"
"2021-09","해리포터 올라온거 보고 울번했는데 한국어 더빙인거 보구 살짝 실망... 자막버전도 업데이트 계획에 있다고 말해줘요...","4","0","1.15.1-b15"
"2021-09","우선 꽉찬화면 지원은 시급하다고 생각합니다. 요즘 전화기들 저 화면비로만 보다간 번인떠요...","2","0","1.16.0-b17"
"2021-09","별한개도 아깝다 단점 재생시 3초후 재생 그리고 배속도없고 화면 크기조절도 안됐다","1","0","1.16.0-b17"
"2021-09","삭제하고 재부팅하고 해도 실행이 안됐었다가 어느날 갑자기 실행이 되네요 ....그래서 리뷰 다시수정함","5","1","1.10.2-b229"
"2021-09","진짜 진심 개짜증 18세이상관람 성인인증뜨는거 무한성인인증시킴 고객센터는 지웠다다시깔아보라고하고 상담사마저 불쾌하게 틱틱거림 정말 개최악","1","1","1.16.0-b17"
"2021-09","사람들 리뷰보고 시용해봤는데 좋네여 6점 드립니다","1","0","1.16.0-b17"
"2021-09","LG스마트티비 연결이 됐다안됐다 하는건 왜그런거여요?연결 아이콘이 활성화 안되서 연결이 안되요 그것말고는 긍정적으로 사용중입니다","3","1","1.16.0-b17"
"2021-09","일단 컨텐츠가 최신은 없고 거의다 쌍팔년도거. 글고 재생시 티비공유 버튼이 활성화가 안되 항상 작은 화면으로 오래 보게되 시력저하및 녹내장의 원인이 됨.","1","1","1.15.1-b15"
"2021-09","가입 나중에한다니까 안열어주냐","1","0","1.16.0-b17"
"2021-09","와진심개그지들 그러고싶냐무료배송때문에써놓고환불해닿라고하네개극혐그지색들","5","0","1.16.0-b17"
"2021-09","구글 크롬캐스트 4 기기 지원도 부탁드립니다","4","0","1.15.1-b15"
"2021-09","아니 파일 불러오기가 안되니 이거 누가 보겟어요","1","0","1.14.1-b13"
"2021-09","태블릿에서 지원되지 않는 기기입니다라고 나오는데 재생가능한 방법 없을까요?","3","0","1.16.0-b17"
"2021-09","쿠팡플레이로 결제해서 프리미어리그 볼만한 가치가없는데 왜 서비스하고있는지 모르겠네. 토트넘 경기만 할거면 스포티비로 무료로보지 누가 이걸로 볼까요?? 다른팀 경기를 해줘야 이걸로 보죠","1","1","1.15.1-b15"
"2021-09","안드로이드tv용 어플제작은 일정없나요?","5","0","1.15.1-b15"
"2021-09","자막크기랑 싱크설정이 있으면 좋겠습니다 자막이 너무작아서 좀 불편해요","4","0","1.15.1-b15"
"2021-09","스마트티비로 볼때 왜자꾸 멈추는지 보다가 멈추고 또보다가 멈추고 알려주세요","3","0","1.15.1-b15"
"2021-09","갑자기 페이지를 불러오지 못한지 만 이틀째... 업뎃을 해도 다시 깔아도 안되고 공지도 없고 나만 문제있는건가... 아무리 와우회원 혜택이어도 이것때문에 회원 탈퇴안하고 쓰는 사람도 있는데 서비스가 이렇게 불안정하고 관리도 안되면 어쩌자는겁니까???","1","9","1.15.1-b15"
"2021-09","snl보기위해 가입함. 쿠플은 snl을 들인것만으로도 충분한가치가있음","5","1","1.15.1-b15"
"2021-09","다른건 다 좋은데 백종원의골목식당이 매주업데이트라면서 5월 26일 이후로 아무것도 없네요","4","0","1.15.1-b15"
"2021-09","최신 것도 있구 이국드라마 넘 재미나요","5","1","1.15.1-b15"
"2021-09","해리포터라니 최고....최고....","5","0","1.15.1-b15"
"2021-09","좋기는 한데 화면크기 조정이 안되네요 화면이 너무 작게나와여 보완 부탁드려요.. 한국꺼만 그런거 같기도 하고 이상하네요","3","0","1.15.1-b15"
"2021-09","쿠팡 최고","5","0","1.15.1-b15"
"2021-09","슬기로운의사생활이 없어요 슬기로운의사생활이보고싶어요","5","0","1.15.1-b15"
"2021-09","건의사항입니다. 정말 불편하니 꼭 반영 부탁드려요. 1. 화면 회전이 한쪽으로밖에 안됩니다. 양쪽으로 회전가능하게 바꿔주세요 2. 플레이어에 배속기능좀 탑재해주세요. 1.25x 1.5x 1.75 등등","1","0",""
"2021-09","다른 업데이트말고 안드로이드 전체화면 좀 해줘요","3","0","1.14.1-b13"
"2021-09","다 옌날영화만 있고 최신영화도 아니고 뭘 보라는거야 개노잼 영화만 모아뒀네 개발자 양아치네","1","1",""
"2021-09","배속재생 만들어주세요","5","0","1.12.3-b3"
"2021-09","시청중 화면확대기능 이 없어서 불편합니다.","3","0","1.15.1-b15"
"2021-09","페이지응불러올수없음뜨면서계속재생안됨 너무불편하고 앱개발덜된느낌","1","0","1.15.1-b15"
"2021-09","저는 덱스로 모니터 연결해서 보려고 하는데 상단에 있는 바가 전체화면을 해도 안없어져서 그게 상당히 거슬립니다. 그 외엔 모든것이 다 좋습니다. 이것만 빨리 개선해주면 좋을거 같네요","3","2","1.15.1-b15"
"2021-09","아니 동영상 다운로드 하는데 중간에 끊었다가 다시하니깐 느낌표 표시뜨고 다운로드도 다시하는데 다운로드도 안되고 뭐하는거죠?","1","0",""
"2021-09","신규 영화나 애니메이션 추가 간격이 너무 길어요 새로운것 많이 올려주세요","4","0","1.15.1-b15"
"2021-09","화면 늘리기 기능 추가해주시고 재생 배속 기능 추가 해주세요","3","0","1.15.1-b15"
"2021-09","Epl 생중계 잘보고있는데요 토트넘 보르도 마요르카 나오는거보면 한국선수 나오는경기 보여주시는거같은데 황희찬이적한 울버햄튼경기도 나왔으면좋겠습니다","4","1","1.15.1-b15"
"2021-09","자막 선택안함 했는데 자막이 나오네요","3","0","1.15.1-b15"
"2021-09","레노버 p11에서 사용하면 화면 끊김이 엄청 심합니다. 이상한 건 넷프릭스 실행하고 나서 쿠팡플레이 실행하면 잘 작동합니다. 개선 부탁해요. 그리고 배속 조정 안되니 불편하네요. 안드로이드10 사용중입니다.","1","20","1.15.1-b15"
"2021-09","난 청각장애인 외국영화 자막 잘 하면 국내영화 자막 안돼요","2","0",""
"2021-09","아이 채널 연속으로 봐지던 것이 이젠 계속 연결이 끊어짐","1","0","1.15.1-b15"
"2021-09","축구 중계 실망 많이함","1","0","1.15.1-b15"
"2021-09","Lg oledtv 에 어플깔았는데 tv프로그램은 재생이 되는데 영화들은 싹다 비퍼링이 심해서 볼수가 없어요 tv문제인가요 어플문제인가요?","1","0","1.15.1-b15"
"2021-09","중계예정시간이 지나도 안하는건 무슨?.?.?.?","1","0","1.15.1-b15"
"2021-09","맨유 생중계를 어떻게 보면 되죠...","1","0","1.15.1-b15"
"2021-09","동영상 재생속도 조절 기능 넣어주세요...","4","0",""
"2021-09","왜 영상 예고편이 없나요 나가서 유튭으로 따로 봐야되나","4","0","1.15.1-b15"
"2021-09","재생이안되고 꺼지는데 뭘보라는거냐","1","1","1.15.1-b15"
"2021-09","토트넘경기를 스마트TV로 보려고 하는데 핸드폰에서는 가능한데 스미트TV로 안되길래 전화로 문의를 함. 어플 지웠다가 깔아보라고 하고 TV제조년도만 물어보고 아무 해결도 못함 . 진심 답답하고 한심하다...왜 주가가 떡락하는지 알겠음","1","47","1.15.1-b15"
"2021-09","와이파이는문제가없는데 자꾸오류가나네요 처리좀해주세요","1","0","1.15.1-b15"
"2021-09","가금 버퍼링도 걸리고 유명 드라마 영화 애니도 추가 되면 좋겠어요 지브리도 보고싶어요","3","0",""
"2021-09","너무 좋고 재밌는것도 많고 PC도 지원해줘서 잘보고 있습니다. 그런데 제가 국내 네이버웨일브라우저 위주로 사용하는데 지원이 안되서 조금 아쉽네요 나머진 너무 만족합니다","5","0","1.15.1-b15"
"2021-09","지금도 설치가 안되는데 도대체 언제 되는건가요? 리뷰 지우지마시고 잘 좀 해주세요..쿠팡 업뎃도 안되고 서버가 아직도 불안정한건가요? 2주가 넘어가는데요..이건 좀 심한거 아닌가요.. .","1","0",""
"2021-09","배속 기능이 왜 없으까...","1","0","1.15.1-b15"
"2021-09","영화를 볼때 상하좌우 검정색 빈 공간 랩터박스가 너무크게생겨서 불편해요 화면 늘여 꽉재우기 기능이 생겼으면 좋겠어요","4","0","1.15.1-b15"
"2021-09","페이지를 불러오지 못했습니다 뜨면서 동영상 재생이 계속 안되요. 왜 그런거죠?","1","0","1.15.1-b15"
"2021-09","이거 꼭 맵버십 결제해야해요?? 뮤료로 볼수 없나요??","3","0","1.15.1-b15"
"2021-09","다좋은데...미박스같은 티비연결장치 에서는 이앱이 검색이 안되는거같은데요?","4","0","1.15.1-b15"
"2021-09","설치도 안되네 들 만드는 꼬라지 하고는","1","1","1.11.1-b276"
